time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
319,28,!28,14.143,90.243,9330.183,3.347,3024.69,72.092,536.019,2414.696,-464275472_0,0.0,2.227
319,29,!29,11.679,0.0,0.0,0.0,0.0,62.262,1154.792,2092.355,368732578#0_0,0.0,-0.294
319,30,!30,7.639,23.822,5700.719,1.667,1848.073,68.397,520.151,2061.826,703284588_0,0.0,2.1
319,31,!31,7.3,10.71,3480.904,1.084,1128.457,63.549,718.147,2516.069,:3725790426_4_0,0.0,0.975
320,28,!28,15.214,56.179,5934.558,2.187,1923.893,68.402,547.543,2424.627,-464275472_0,0.0,1.071
320,29,!29,12.539,30.8,4443.555,1.556,1440.538,66.144,1144.7,2099.794,368732578#0_0,0.0,0.86
320,30,!30,10.22,52.655,8023.184,2.55,2600.982,71.65,519.594,2051.621,703284588_0,0.0,2.581
320,31,!31,7.25,0.684,1587.9,0.61,514.788,59.636,722.802,2521.386,-464275053#6_0,0.0,-0.05
320,32,!32,13.89,8.198,2058.856,0.759,667.465,64.568,847.992,2427.613,-368732307#2_0,0.0,0.0
321,28,!28,14.801,0.0,0.0,0.0,0.0,64.384,558.754,2434.289,-464275472_0,0.0,-0.413
321,29,!29,12.478,4.194,1771.735,0.659,574.385,63.416,1134.6,2107.122,368732578#0_0,0.0,-0.061
321,30,!30,11.906,48.949,6561.445,2.227,2127.117,68.812,518.946,2039.733,703284588_0,0.0,1.686
321,31,!31,8.677,21.683,4736.284,1.478,1535.429,66.099,729.713,2526.639,-464275053#6_0,0.0,1.427
321,32,!32,13.924,9.458,2170.07,0.798,703.518,64.67,837.978,2417.932,:4594098413_1_0,0.0,0.034
322,28,!28,14.619,2.432,1510.942,0.562,489.842,64.688,569.827,2443.832,-464275472_0,0.0,-0.182
322,29,!29,12.705,12.988,2630.954,0.949,852.928,64.322,1124.316,2114.584,368732578#0_0,0.0,0.227
322,30,!30,13.288,51.876,6240.72,2.202,2023.145,68.399,518.222,2026.464,703284588_0,0.0,1.382
322,31,!31,10.865,51.235,7401.227,2.417,2399.357,70.311,739.871,2529.679,:cluster_3725790437_4594098414_13_0,0.0,2.188
322,32,!32,12.831,0.0,0.0,0.0,0.0,61.782,828.751,2409.017,-368732307#1_0,0.0,-1.093
323,28,!28,14.815,17.824,2810.288,1.033,911.065,65.661,581.049,2453.503,-464275472_0,0.0,0.196
323,29,!29,9.147,0.0,0.0,0.0,0.0,56.073,1116.912,2119.956,368732578#0_0,0.0,-3.558
323,30,!30,14.699,65.561,6906.319,2.517,2238.919,69.275,517.422,2011.787,703284588_0,0.0,1.411
323,31,!31,12.213,42.418,5739.672,1.974,1860.715,67.686,752.06,2529.126,:cluster_3725790437_4594098414_13_0,0.0,1.348
323,32,!32,13.921,46.97,5556.754,1.994,1801.416,67.728,818.715,2399.375,:3725790240_1_0,0.0,1.091
324,28,!28,15.26,29.851,3749.65,1.384,1215.588,66.578,592.608,2463.464,-464275472_0,0.0,0.445
324,29,!29,4.921,0.0,0.0,0.0,0.0,48.534,1112.868,2122.74,:4877965173_1_0,0.0,-4.226
324,30,!30,16.086,78.48,7423.398,2.786,2406.545,69.948,516.546,1995.725,703284588_0,0.0,1.387
324,31,!31,14.224,83.35,8673.474,3.12,2811.797,71.278,766.248,2528.146,-368732259#3_0,0.0,2.011
324,32,!32,13.396,0.0,0.0,0.0,0.0,63.124,808.983,2390.168,-368732307#0_0,0.0,-0.525
325,28,!28,14.723,0.0,0.0,0.0,0.0,64.117,603.76,2473.075,-464275472_0,0.0,-0.537
325,29,!29,6.69,15.417,4730.268,1.357,1533.469,66.539,1106.591,2124.945,:4877965173_9_0,0.0,1.769
325,30,!30,15.602,0.0,0.0,0.0,0.0,64.849,515.697,1980.147,703284588_0,0.0,-0.484
325,31,!31,15.467,65.762,6635.757,2.458,2151.208,69.114,781.678,2527.162,:4594098416_9_0,0.0,1.242
325,32,!32,11.411,0.0,0.0,0.0,0.0,59.526,800.648,2382.374,-368732307#0_0,0.0,-1.985
326,29,!29,8.028,17.388,4358.755,1.342,1413.04,65.404,1098.669,2126.207,:4877965173_9_0,0.0,1.339
326,30,!30,15.408,2.745,1510.196,0.557,489.601,65.219,514.858,1964.762,703284588_0,0.0,-0.194
326,31,!31,15.97,35.966,4113.25,1.534,1333.46,67.175,797.615,2526.198,-368732259#2_0,0.0,0.503
326,32,!32,7.873,0.0,0.0,0.0,0.0,54.245,794.897,2376.996,-368732307#0_0,0.0,-3.538
327,29,!29,9.655,30.543,5512.985,1.756,1787.223,67.412,1089.04,2126.906,-496067748_0,0.0,1.627
327,30,!30,16.291,56.166,5618.533,2.112,1821.443,68.437,513.971,1948.495,703284588_0,0.0,0.883
327,31,!31,15.147,0.0,0.0,0.0,0.0,64.021,812.736,2525.328,-368732259#2_0,0.0,-0.823
327,32,!32,4.654,0.0,0.0,0.0,0.0,48.847,791.497,2373.817,-368732307#0_0,0.0,-3.219
328,29,!29,10.985,33.437,5260.557,1.755,1705.393,66.942,1078.076,2127.587,-496067748_0,0.0,1.329
328,30,!30,15.723,0.0,0.0,0.0,0.0,64.809,513.115,1932.795,703284588_0,0.0,-0.567
328,31,!31,15.584,31.044,3790.122,1.405,1228.708,66.763,828.295,2524.298,:3725790435_9_0,0.0,0.437
328,32,!32,2.68,0.0,0.0,0.0,0.0,48.996,791.098,2371.344,:3725790123_2_0,0.0,-1.974
329,29,!29,12.372,44.688,5908.015,2.039,1915.288,67.917,1065.728,2128.355,-496067748_0,0.0,1.387
329,30,!30,15.431,0.0,1160.671,0.427,376.292,65.052,512.275,1917.388,703284588_0,0.0,-0.293
329,31,!31,15.266,0.0,0.0,0.0,0.0,64.888,843.523,2523.195,-368732259#1_0,0.0,-0.318
329,32,!32,3.331,1.437,2342.162,0.728,759.292,60.181,794.052,2371.818,368732307#0_0,0.0,0.651
330,29,!29,11.989,0.0,0.0,0.0,0.0,62.305,1053.762,2129.098,-496067748_0,0.0,-0.383
330,30,!30,15.189,0.489,1330.805,0.492,431.445,64.974,511.448,1902.222,703284588_0,0.0,-0.242
330,31,!31,13.374,0.0,0.0,0.0,0.0,61.513,856.859,2522.2,-368732259#1_0,0.0,-1.892
330,32,!32,5.244,10.077,4459.357,1.198,1445.634,66.494,797.88,2375.4,368732307#0_0,0.0,1.913
330,33,!33,13.89,8.198,2058.856,0.759,667.465,64.568,875.56,2789.154,-368732203#6_0,0.0,0.0
331,29,!29,11.781,0.0,1332.881,0.517,432.117,62.545,1042.004,2129.829,-496067748_0,0.0,-0.208
331,30,!30,15.598,29.879,3693.663,1.369,1197.438,66.701,510.599,1886.647,703284588_0,0.0,0.41
331,31,!31,8.874,0.0,0.0,0.0,0.0,55.517,865.708,2521.54,-368732259#1_0,0.0,-4.5
331,32,!32,6.783,13.929,4360.718,1.275,1413.67,65.612,802.833,2380.033,368732307#0_0,0.0,1.539
331,33,!33,15.762,97.194,9045.035,3.375,2932.248,71.533,874.91,2773.405,-368732203#6_0,0.0,1.872
332,29,!29,12.435,24.4,3824.044,1.345,1239.704,65.408,1029.593,2130.6,-496067748_0,0.0,0.654
332,30,!30,14.323,0.0,0.0,0.0,0.0,62.846,509.819,1872.345,703284588_0,0.0,-1.275
332,31,!31,4.952,0.0,0.0,0.0,0.0,48.782,870.646,2521.172,-368732259#1_0,0.0,-3.922
332,32,!32,8.703,28.664,5784.465,1.77,1875.228,68.144,809.187,2385.978,368732307#0_0,0.0,1.92
332,33,!33,16.064,26.973,3389.903,1.262,1098.965,66.729,874.247,2757.353,-368732203#6_0,0.0,0.302
333,29,!29,12.044,0.0,0.0,0.0,0.0,62.331,1017.572,2131.346,-496067748_0,0.0,-0.391
333,30,!30,10.256,0.0,0.0,0.0,0.0,57.423,509.26,1862.104,703284588_0,0.0,-4.067
333,31,!31,6.308,10.657,3911.418,1.144,1268.015,64.612,876.125,2523.554,:cluster_3725790432_3725790440_17_0,0.0,1.356
333,33,!33,15.363,0.0,0.0,0.0,0.0,64.348,874.59,2741.995,-368732203#6_0,0.0,-0.702
334,29,!29,12.879,31.893,4457.51,1.573,1445.062,66.264,1004.718,2132.145,-496067748_0,0.0,0.835
334,30,!30,7.153,0.0,0.0,0.0,0.0,53.351,508.974,1854.963,:2895081541_1_0,0.0,-3.103
334,31,!31,8.781,37.005,6990.077,2.111,2266.062,70.517,879.353,2531.612,:cluster_3725790432_3725790440_17_0,0.0,2.473
334,33,!33,15.56,20.27,2922.8,1.082,947.54,66.155,874.965,2726.439,-368732203#6_0,0.0,0.197
335,29,!29,12.872,6.338,1959.164,0.722,635.146,63.835,991.87,2132.943,-496067748_0,0.0,-0.006
335,30,!30,8.873,26.935,5424.512,1.681,1758.539,67.393,512.836,1847.544,:2895081541_9_0,0.0,1.719
335,31,!31,10.38,34.98,5718.748,1.863,1853.929,67.672,880.816,2541.862,:cluster_3725790432_3725790440_17_0,0.0,1.599
335,33,!33,16.195,43.53,4660.554,1.746,1510.885,67.669,875.381,2710.248,-368732203#6_0,0.0,0.635
336,29,!29,11.702,0.0,0.0,0.0,0.0,60.669,980.19,2133.669,-496067748_0,0.0,-1.17
336,30,!30,8.481,0.0,0.0,0.0,0.0,59.47,521.072,1845.881,285871232#1_0,0.0,-0.392
336,31,!31,12.948,85.53,9653.643,3.348,3129.55,72.902,881.479,2554.789,368732203#5_0,0.0,2.568
336,33,!33,15.597,0.0,0.0,0.0,0.0,64.67,875.902,2694.66,-368732203#6_0,0.0,-0.599
337,29,!29,12.417,26.043,3995.114,1.402,1295.162,65.592,967.797,2134.439,-496067748_0,0.0,0.715
337,30,!30,10.258,37.569,6104.09,1.972,1978.849,68.328,531.275,1844.865,285871232#1_0,0.0,1.777
337,31,!31,9.369,0.0,0.0,0.0,0.0,56.365,881.714,2564.152,368732203#5_0,0.0,-3.58
337,33,!33,15.682,15.663,2538.234,0.939,822.871,65.983,876.426,2678.986,-368732203#6_0,0.0,0.086
338,29,!29,11.68,0.0,0.0,0.0,0.0,61.345,956.14,2135.163,-496067748_0,0.0,-0.737
338,30,!30,12.577,73.283,8691.191,2.986,2817.541,71.69,543.785,1843.618,285871232#1_0,0.0,2.319
338,31,!31,5.23,0.0,0.0,0.0,0.0,49.253,881.845,2569.38,368732203#5_0,0.0,-4.138
338,33,!33,15.745,14.764,2460.389,0.91,797.635,65.972,877.087,2663.255,-368732203#6_0,0.0,0.062
339,29,!29,12.793,39.786,5258.14,1.841,1704.611,67.161,943.371,2135.956,-496067748_0,0.0,1.113
339,30,!30,14.718,94.719,9388.849,3.418,3043.707,72.04,558.436,1842.147,285871232#2_0,0.0,2.141
339,31,!31,3.585,0.0,0.0,0.0,0.0,51.081,879.394,2570.693,:3725790449_11_0,0.0,-1.645
339,33,!33,15.663,8.075,1930.11,0.712,625.729,65.616,877.975,2647.617,-368732203#6_0,0.0,-0.082
340,29,!29,12.789,6.275,1958.947,0.722,635.076,63.78,930.606,2136.749,-496067748_0,0.0,-0.004
340,30,!30,15.542,47.962,5167.617,1.916,1675.265,67.822,573.9,1840.585,285871232#2_0,0.0,0.824
340,31,!31,3.123,0.0,0.0,0.0,0.0,55.347,878.613,2567.802,-368732203#5_0,0.0,-0.462
340,33,!33,16.0,28.351,3507.724,1.306,1137.161,66.773,878.883,2631.642,-368732203#6_0,0.0,0.337
340,34,!34,22.104,33.038,3160.575,1.204,1024.627,69.785,777.64,2066.789,876422483#1_0,0.0,0.0
341,29,!29,10.895,0.0,0.0,0.0,0.0,59.06,919.732,2137.425,-496067748_0,0.0,-1.894
341,30,!30,15.309,0.977,1368.215,0.505,443.573,65.077,589.132,1839.046,285871232#2_0,0.0,-0.233
341,31,!31,4.84,7.712,4041.952,1.088,1310.32,65.465,878.489,2562.965,-368732203#5_0,0.0,1.716
341,33,!33,15.496,0.0,0.0,0.0,0.0,64.741,879.319,2616.16,-368732203#6_0,0.0,-0.504
341,34,!34,21.41,0.0,0.0,0.0,0.0,68.441,756.23,2066.866,876422483#1_0,0.0,-0.694
342,29,!29,6.417,0.0,0.0,0.0,0.0,51.507,913.327,2137.823,-496067748_0,0.0,-4.478
342,30,!30,15.73,30.974,3759.456,1.396,1218.767,66.812,604.782,1837.464,285871232#2_0,0.0,0.421
342,31,!31,7.01,20.588,5561.599,1.581,1802.969,68.402,878.309,2555.959,-368732203#5_0,0.0,2.17
342,33,!33,16.136,43.341,4658.768,1.743,1510.306,67.644,879.114,2600.026,-368732203#6_0,0.0,0.639
342,34,!34,21.872,72.508,5536.159,2.227,1794.737,70.545,734.357,2066.946,876422483#1_0,0.0,0.462
343,29,!29,5.325,0.0,0.0,0.0,0.0,54.612,908.724,2136.246,:4877965172_3_0,0.0,-1.091
343,30,!30,15.076,0.0,0.0,0.0,0.0,64.201,619.782,1835.949,285871232#2_0,0.0,-0.654
343,33,!33,16.139,13.024,2289.519,0.847,742.242,66.111,878.897,2583.887,:3725790449_1_0,0.0,0.003
343,34,!34,21.476,0.0,0.0,0.0,0.0,68.83,712.888,2067.285,876422483#1_0,0.0,-0.396
344,29,!29,4.576,0.0,0.0,0.0,0.0,55.169,907.819,2131.79,1208986525#7_1,0.0,-0.749
344,30,!30,16.358,76.237,7148.757,2.697,2317.511,69.741,636.058,1834.313,285871232#2_0,0.0,1.282
344,33,!33,16.077,9.754,2037.99,0.752,660.702,65.935,878.613,2567.811,-368732203#5_0,0.0,-0.062
344,34,!34,22.027,81.661,6054.556,2.453,1962.789,70.829,690.881,2068.237,876422483#1_0,0.0,0.551
345,29,!29,7.137,25.015,6326.349,1.78,2050.884,70.145,907.527,2124.657,1208986525#7_1,0.0,2.561
345,30,!30,15.565,0.0,0.0,0.0,0.0,64.377,651.545,1832.756,285871232#2_0,0.0,-0.793
345,33,!33,15.232,0.0,0.0,0.0,0.0,64.058,878.223,2552.587,-368732203#5_0,0.0,-0.845
345,34,!34,21.99,29.25,2943.833,1.111,954.364,69.658,668.913,2069.297,:6947284950_0_0,0.0,-0.037
346,29,!29,8.847,26.627,5393.313,1.671,1748.425,67.339,907.166,2115.815,1208986525#7_1,0.0,1.709
346,30,!30,15.923,29.019,3572.292,1.329,1158.092,66.778,667.389,1831.163,285871232#2_0,0.0,0.359
346,33,!33,15.379,17.514,2719.424,1.005,881.609,65.92,877.738,2537.217,:cluster_3725790432_3725790440_2_0,0.0,0.147
346,34,!34,21.762,11.723,1907.934,0.667,618.549,69.23,647.206,2070.853,876422483#2_0,0.0,-0.228
347,29,!29,11.016,52.317,7431.259,2.44,2409.093,70.309,906.716,2104.805,1208986525#7_1,0.0,2.169
347,30,!30,15.513,0.0,0.0,0.0,0.0,64.905,682.824,1829.611,285871232#2_0,0.0,-0.41
347,33,!33,15.14,0.585,1339.882,0.496,434.388,64.946,877.236,2522.085,:cluster_3725790432_3725790440_2_0,0.0,-0.239
347,34,!34,21.907,44.967,3887.155,1.517,1260.167,69.928,625.344,2072.249,876422483#2_0,0.0,0.146
348,29,!29,12.505,48.627,6251.156,2.161,2026.528,68.37,906.205,2092.308,1208986525#7_1,0.0,1.489
348,30,!30,15.377,5.24,1715.309,0.633,556.094,65.312,698.114,1827.978,285871232#2_0,0.0,-0.136
348,33,!33,15.963,50.88,5291.755,1.977,1715.508,68.067,876.834,2506.126,-368732203#3_0,0.0,0.823
348,34,!34,22.032,43.778,3803.844,1.482,1233.16,69.96,603.353,2073.581,876422483#2_0,0.0,0.124
349,29,!29,8.094,0.0,0.0,0.0,0.0,54.369,905.874,2084.219,1208986525#7_1,0.0,-4.411
349,30,!30,16.048,44.303,4753.434,1.777,1540.995,67.679,714.055,1826.13,285871232#2_0,0.0,0.671
349,33,!33,15.765,2.959,1515.472,0.557,491.311,65.46,876.546,2490.361,-368732203#3_0,0.0,-0.198
349,34,!34,21.434,0.0,0.0,0.0,0.0,68.561,581.962,2074.963,876422483#3_0,0.0,-0.597
350,29,!29,5.854,0.0,0.0,0.0,0.0,52.357,904.763,2081.77,:cluster_293466257_3042737264_8154498079_8156905453_4_0,0.0,-2.24
350,30,!30,15.242,0.0,0.0,0.0,0.0,64.115,729.196,1824.375,285871232#2_0,0.0,-0.807
350,33,!33,15.209,0.0,0.0,0.0,0.0,64.447,876.268,2475.152,-368732203#3_0,0.0,-0.557
350,34,!34,20.257,0.0,0.0,0.0,0.0,67.289,561.769,2076.526,876422483#3_0,0.0,-1.177
350,35,!35,13.89,8.198,2058.856,0.759,667.465,64.568,507.205,1836.6,-285871232#0_0,0.0,0.0
351,29,!29,5.342,0.0,0.0,0.0,0.0,56.614,901.901,2086.239,:cluster_293466257_3042737264_8154498079_8156905453_4_0,0.0,-0.512
351,30,!30,15.266,11.935,2272.226,0.839,736.636,65.57,744.36,1822.616,285871232#2_0,0.0,0.025
351,33,!33,16.018,50.597,5255.578,1.965,1703.78,68.057,873.516,2459.451,:cluster_3725789299_4594098417_1_0,0.0,0.809
351,34,!34,15.757,0.0,0.0,0.0,0.0,63.077,546.052,2077.6,876422483#3_0,0.0,-4.5
351,35,!35,13.963,10.928,2299.152,0.844,745.364,64.79,505.687,1822.719,-285871232#0_0,0.0,0.073
352,29,!29,6.16,6.408,2989.369,0.928,969.109,62.304,896.431,2087.298,:cluster_293466257_3042737264_8154498079_8156905453_4_0,0.0,0.819
352,30,!30,16.002,47.049,4980.157,1.861,1614.494,67.835,760.256,1820.773,285871232#2_0,0.0,0.736
352,33,!33,16.259,24.819,3195.33,1.191,1035.889,66.709,866.156,2445.165,-368732307#3_0,0.0,0.241
352,34,!34,11.364,0.0,0.0,0.0,0.0,58.722,534.715,2078.36,876422483#3_0,0.0,-4.393
352,35,!35,13.208,0.0,0.0,0.0,0.0,62.586,504.251,1809.589,-285871232#0_0,0.0,-0.755
353,29,!29,5.894,0.0,0.0,0.0,0.0,57.908,892.269,2083.383,:cluster_293466257_3042737264_8154498079_8156905453_4_0,0.0,-0.267
353,30,!30,15.537,0.0,0.0,0.0,0.0,64.834,775.69,1818.984,285871232#2_0,0.0,-0.465
353,33,!33,15.809,0.0,0.0,0.0,0.0,65.054,854.79,2434.184,:4594098415_1_0,0.0,-0.449
353,34,!34,6.952,0.0,0.0,0.0,0.0,52.491,527.78,2078.825,876422483#3_0,0.0,-4.411
353,35,!35,13.734,26.1,3709.143,1.338,1202.456,65.837,502.757,1795.935,-285871232#0_0,0.0,0.526
354,29,!29,5.925,0.835,1687.762,0.634,547.161,59.041,890.567,2083.72,1208491992#0_1,0.0,0.031
354,30,!30,15.089,0.0,0.0,0.0,0.0,64.534,790.688,1817.242,285871232#3_0,0.0,-0.449
354,33,!33,15.599,2.253,1464.027,0.539,474.634,65.323,843.573,2423.34,-368732307#2_0,0.0,-0.21
354,34,!34,5.343,0.0,0.0,0.0,0.0,53.099,522.517,2078.291,:6604554297_1_0,0.0,-1.609
354,35,!35,13.617,3.759,1669.97,0.622,541.395,64.11,501.276,1782.398,-285871232#0_0,0.0,-0.117
355,29,!29,7.509,17.663,4673.453,1.395,1515.056,66.157,890.905,2091.222,1208491992#0_1,0.0,1.584
355,30,!30,15.851,47.264,5033.648,1.876,1631.835,67.821,806.431,1815.415,285871232#3_0,0.0,0.762
355,33,!33,15.949,28.688,3542.158,1.318,1148.323,66.77,832.104,2412.256,:4594098413_1_0,0.0,0.349
355,34,!34,5.746,3.023,2267.077,0.759,734.959,60.394,520.771,2073.196,703284588_0,0.0,0.404
355,35,!35,13.6,7.102,1979.88,0.731,641.862,64.324,499.797,1768.878,-285871232#0_0,0.0,-0.017
356,29,!29,9.665,39.647,6729.916,2.114,2181.728,69.593,891.34,2100.877,1208491992#0_1,0.0,2.156
356,30,!30,15.204,0.0,0.0,0.0,0.0,64.308,821.532,1813.662,285871232#3_0,0.0,-0.647
356,33,!33,11.449,0.0,0.0,0.0,0.0,58.811,823.872,2404.303,-368732307#1_0,0.0,-4.5
356,34,!34,7.727,23.077,5507.569,1.623,1785.459,67.929,520.35,2065.48,703284588_0,0.0,1.981
356,35,!35,12.93,0.0,0.0,0.0,0.0,62.5,498.391,1756.024,-285871232#0_0,0.0,-0.67
357,29,!29,11.775,58.611,7665.67,2.577,2485.086,70.443,891.87,2112.641,1208491992#0_1,0.0,2.111
357,30,!30,15.456,22.309,3101.484,1.147,1005.465,66.216,836.883,1811.879,285871232#3_0,0.0,0.252
357,33,!33,7.404,0.0,0.0,0.0,0.0,53.342,817.687,2400.878,:3725790240_0_0,0.0,-4.045
357,34,!34,9.536,32.79,5881.705,1.856,1906.754,68.093,519.831,2055.958,703284588_0,0.0,1.809
357,35,!35,12.982,8.311,2142.604,0.785,694.614,64.057,496.98,1743.119,-285871232#0_0,0.0,0.052
358,29,!29,13.735,75.654,8243.856,2.929,2672.524,70.827,892.488,2126.362,1208491992#0_1,0.0,1.96
358,30,!30,16.106,43.677,4691.593,1.755,1520.947,67.656,852.88,1810.022,285871232#3_0,0.0,0.65
358,33,!33,7.049,0.0,0.0,0.0,0.0,58.457,812.325,2405.206,-368732296#3_0,0.0,-0.354
358,34,!34,10.918,34.159,5372.584,1.787,1741.71,67.108,519.236,2045.056,703284588_0,0.0,1.382
358,35,!35,13.049,8.889,2192.624,0.803,710.829,64.141,495.561,1730.146,-285871232#0_0,0.0,0.067
359,29,!29,15.044,64.678,6699.449,2.46,2171.856,69.106,893.165,2141.391,1208491992#0_1,0.0,1.309
359,30,!30,12.024,0.0,0.0,0.0,0.0,59.491,864.822,1808.636,285871232#3_0,0.0,-4.082
359,33,!33,8.954,30.164,5853.754,1.807,1897.691,68.199,806.408,2411.93,-368732296#3_0,0.0,1.904
359,34,!34,12.556,53.361,6704.241,2.317,2173.41,68.966,518.553,2032.519,703284588_0,0.0,1.638
359,35,!35,12.933,3.06,1635.706,0.612,530.287,63.617,494.154,1717.289,-285871232#0_0,0.0,-0.116
360,29,!29,16.658,96.225,8559.717,3.254,2774.915,71.054,893.915,2158.033,1208491992#0_1,0.0,1.615
360,30,!30,8.234,0.0,0.0,0.0,0.0,54.71,873.001,1807.686,285871232#3_0,0.0,-3.79
360,33,!33,11.355,61.206,8219.312,2.719,2664.566,71.437,798.905,2420.457,:4594098403_0_0,0.0,2.401
360,34,!34,13.15,25.79,3800.776,1.356,1232.162,65.671,517.837,2019.389,703284588_0,0.0,0.594
360,35,!35,12.499,0.0,0.0,0.0,0.0,62.597,492.795,1704.863,-285871232#0_0,0.0,-0.434
360,36,!36,13.518,7.556,2027.906,0.747,657.431,64.307,505.09,2617.934,-464275471#8_0,0.0,0.0
361,29,!29,19.222,195.292,14238.389,5.722,4615.815,75.954,894.779,2177.236,1208491992#0_1,0.0,2.564
361,30,!30,4.519,0.0,0.0,0.0,0.0,48.009,877.489,1807.165,285871232#3_0,0.0,-3.715
361,33,!33,11.43,6.353,2076.472,0.757,673.175,63.017,791.355,2429.041,-368732296#2_0,0.0,0.075
361,34,!34,13.593,22.676,3420.711,1.234,1108.952,65.509,517.096,2005.816,703284588_0,0.0,0.443
361,35,!35,9.021,0.0,0.0,0.0,0.0,55.923,491.814,1695.896,-285871232#0_0,0.0,-3.479
361,36,!36,13.116,0.0,0.0,0.0,0.0,63.139,504.603,2604.827,:4963426143_1_0,0.0,-0.402
362,29,!29,21.53,226.446,14910.928,6.23,4833.824,76.09,895.748,2198.744,1208491992#0_1,0.0,2.307
362,30,!30,5.775,8.26,3611.554,1.051,1170.804,63.927,882.066,1809.356,:6604378283_3_0,0.0,1.256
362,33,!33,8.738,0.0,0.0,0.0,0.0,55.903,785.584,2435.605,-368732296#2_0,0.0,-2.692
362,34,!34,13.632,9.052,2157.419,0.793,699.417,64.477,516.354,1992.204,703284588_0,0.0,0.038
362,35,!35,4.521,0.0,0.0,0.0,0.0,47.465,491.322,1691.402,-285871232#0_0,0.0,-4.5
362,36,!36,12.414,0.0,0.0,0.0,0.0,62.024,504.148,2592.42,:4963426143_1_0,0.0,-0.701
363,29,!29,23.132,194.955,12335.892,5.237,3999.05,74.37,896.79,2221.853,:6950212169_0_1,0.0,1.602
363,30,!30,6.868,10.44,3599.144,1.096,1166.786,63.801,882.786,1816.15,279956988#4_1,0.0,1.093
363,33,!33,4.238,0.0,0.0,0.0,0.0,46.766,782.411,2438.399,:4594098401_1_0,0.0,-4.5
363,34,!34,12.635,0.0,0.0,0.0,0.0,61.742,515.666,1979.589,703284588_0,0.0,-0.997
363,35,!35,7.002,23.338,6116.155,1.716,1982.743,69.739,495.016,1686.638,:cluster_11155666525_2895081540_1_0,0.0,2.481
363,36,!36,13.042,26.33,3876.553,1.379,1256.727,65.704,503.679,2579.387,-464275471#7_0,0.0,0.627
364,29,!29,24.756,228.699,13597.21,5.9,4407.932,75.254,897.994,2246.58,1208491992#1_1,0.0,1.624
364,30,!30,9.03,34.537,6443.588,1.979,2088.903,69.313,883.063,1825.176,279956988#4_1,0.0,2.161
364,33,!33,5.85,10.713,4194.532,1.182,1359.791,65.474,776.778,2438.99,:4594098401_9_0,0.0,1.611
364,34,!34,13.138,22.86,3522.763,1.26,1142.035,65.392,514.951,1966.47,703284588_0,0.0,0.504
364,35,!35,8.42,20.241,4636.328,1.436,1503.025,65.929,503.251,1684.927,:cluster_11155666525_2895081540_1_0,0.0,1.418
364,36,!36,12.61,0.0,0.0,0.0,0.0,62.688,503.226,2566.786,-464275471#7_0,0.0,-0.432
365,29,!29,25.381,123.834,7799.043,3.296,2528.31,72.779,899.25,2271.93,1208491992#1_1,0.0,0.625
365,30,!30,10.72,39.357,6079.042,1.995,1970.73,68.214,883.392,1835.892,279956988#4_1,0.0,1.69
365,33,!33,7.173,13.607,4089.135,1.23,1325.631,64.905,770.855,2435.08,464275041_0,0.0,1.324
365,34,!34,13.233,10.138,2295.057,0.839,744.037,64.339,514.231,1953.257,703284588_0,0.0,0.095
365,35,!35,8.466,2.465,1821.388,0.671,590.48,60.819,511.634,1683.765,:12439004666_2_0,0.0,0.046
365,36,!36,12.277,0.0,0.0,0.0,0.0,62.639,502.427,2554.535,:cluster_4594127047_4963426138_1_0,0.0,-0.332
366,29,!29,25.57,73.709,5116.543,2.074,1658.711,71.995,900.428,2297.472,1208491992#1_1,0.0,0.188
366,30,!30,12.872,71.831,8366.771,2.902,2712.37,71.156,883.772,1848.759,279956988#4_1,0.0,2.152
366,33,!33,9.548,42.32,7172.256,2.233,2325.125,70.459,763.617,2428.855,464275041_0,0.0,2.375
366,34,!34,13.018,0.073,1343.034,0.512,435.408,63.456,513.522,1940.258,703284588_0,0.0,-0.215
366,35,!35,10.556,46.269,7002.831,2.269,2270.204,69.756,522.114,1682.474,:8156905430_2_0,0.0,2.09
366,36,!36,12.636,16.658,3005.865,1.075,974.467,64.643,501.457,2541.932,:cluster_4594127047_4963426138_1_0,0.0,0.359
367,29,!29,21.07,0.0,0.0,0.0,0.0,67.067,901.398,2318.519,1208491992#1_1,0.0,-4.5
367,30,!30,14.874,91.242,9008.26,3.293,2920.328,71.577,884.181,1863.629,279956988#4_1,0.0,2.003
367,33,!33,12.056,72.132,8919.7,3.013,2891.619,72.218,754.477,2420.994,464275041_0,0.0,2.508
367,34,!34,12.964,4.99,1821.718,0.676,590.589,63.784,512.816,1927.314,703284588_0,0.0,-0.054
367,35,!35,12.407,58.018,7249.154,2.489,2350.06,69.716,534.45,1681.133,1203448833#2_0,0.0,1.85
367,36,!36,12.338,0.0,0.0,0.0,0.0,62.762,500.674,2529.619,:4594104814_0_0,0.0,-0.298
368,29,!29,16.826,0.0,0.0,0.0,0.0,63.981,902.174,2335.327,1208491992#1_1,0.0,-4.244
368,30,!30,16.61,101.735,8999.479,3.419,2917.478,71.465,884.637,1880.234,279956988#4_1,0.0,1.736
368,33,!33,13.621,60.922,6945.739,2.467,2251.699,69.255,744.15,2412.112,464275041_0,0.0,1.565
