time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
795,79,!79,14.234,12.569,2419.494,0.888,784.377,65.042,502.417,1763.411,285871232#0_0,0.0,0.101
796,70,!70,10.32,53.384,8038.645,2.564,2605.994,71.624,890.63,2085.113,1208491992#0_1,0.0,2.563
796,71,!71,20.807,84.676,6482.331,2.606,2101.464,70.562,886.898,1963.127,279956988#4_1,0.0,0.72
796,74,!74,20.248,220.529,15265.718,6.253,4948.847,76.592,893.71,2153.482,1208491992#0_1,0.0,2.598
796,76,!76,9.778,36.083,6183.948,1.962,2004.736,68.574,597.798,2605.23,464275474#1_0,0.0,1.897
796,77,!77,13.094,0.0,0.0,0.0,0.0,62.803,517.094,2005.762,703284588_0,0.0,-0.572
796,78,!78,9.213,34.11,6260.874,1.942,2029.672,68.891,852.29,2522.541,-368732259#1_0,0.0,2.04
796,79,!79,13.461,0.0,0.0,0.0,0.0,62.764,503.881,1776.792,285871232#0_0,0.0,-0.772
797,70,!70,12.378,63.567,7829.721,2.681,2538.269,70.53,891.187,2097.479,1208491992#0_1,0.0,2.058
797,71,!71,20.763,23.908,2701.31,1.011,875.741,68.931,887.462,1983.883,279956988#4_1,0.0,-0.044
797,74,!74,21.787,165.461,11121.362,4.625,3605.332,73.475,894.69,2175.247,1208491992#0_1,0.0,1.539
797,76,!76,11.915,60.761,7811.002,2.636,2532.2,70.62,589.009,2597.182,464275474#1_0,0.0,2.137
797,77,!77,13.694,28.467,3934.362,1.416,1275.468,66.029,516.348,1992.088,703284588_0,0.0,0.6
797,78,!78,10.159,21.092,4071.224,1.352,1319.834,65.042,862.42,2521.786,-368732259#1_0,0.0,0.946
797,79,!79,13.519,9.491,2207.79,0.81,715.746,64.446,505.351,1790.231,285871232#0_0,0.0,0.058
798,70,!70,14.875,111.259,10699.781,3.909,3468.686,73.545,891.856,2112.339,1208491992#0_1,0.0,2.496
798,71,!71,20.347,0.0,0.0,0.0,0.0,68.119,887.751,2004.228,279956988#4_1,0.0,-0.416
798,74,!74,23.282,187.067,11831.118,5.023,3835.413,74.096,895.737,2198.506,1208491992#0_1,0.0,1.495
798,76,!76,10.976,0.0,0.0,0.0,0.0,60.368,580.913,2589.769,464275474#1_0,0.0,-0.939
798,77,!77,13.671,7.012,1966.56,0.726,637.544,64.359,515.604,1978.438,703284588_0,0.0,-0.023
798,78,!78,6.447,0.0,0.0,0.0,0.0,51.825,868.849,2521.306,-368732259#1_0,0.0,-3.712
798,79,!79,13.729,15.155,2708.116,0.986,877.942,64.969,506.844,1803.878,285871232#0_0,0.0,0.21
799,70,!70,16.249,79.624,7450.676,2.806,2415.387,69.995,892.588,2128.572,1208491992#0_1,0.0,1.375
799,71,!71,20.133,9.07,1795.686,0.636,582.157,68.277,891.009,2024.238,279956988#4_0,0.0,-0.214
799,74,!74,24.962,239.389,14095.812,6.139,4569.566,75.544,896.864,2223.444,:6950212169_0_1,0.0,1.68
799,76,!76,6.476,0.0,0.0,0.0,0.0,51.613,576.135,2585.395,464275474#1_0,0.0,-4.5
799,77,!77,13.715,9.428,2184.903,0.803,708.327,64.551,514.857,1964.744,703284588_0,0.0,0.045
799,78,!78,8.554,30.152,6110.714,1.848,1980.99,68.855,876.343,2523.939,:cluster_3725790432_3725790440_17_0,0.0,2.107
799,79,!79,14.228,27.318,3722.764,1.353,1206.872,66.073,508.391,1818.021,285871232#0_0,0.0,0.499
800,70,!70,18.352,148.599,11551.632,4.554,3744.829,73.724,893.413,2146.905,1208491992#0_1,0.0,2.102
800,71,!71,17.531,0.0,0.0,0.0,0.0,64.734,891.059,2041.768,279956988#4_0,0.0,-2.601
800,74,!74,27.068,343.256,18632.169,8.377,6040.126,78.054,898.188,2250.479,1208491992#1_1,0.0,2.105
800,76,!76,7.62,13.523,3871.057,1.195,1254.937,64.4,571.653,2579.413,:4598734346_2_0,0.0,1.144
800,77,!77,13.39,0.0,0.0,0.0,0.0,63.502,514.128,1951.373,703284588_0,0.0,-0.325
800,78,!78,10.404,40.14,6343.243,2.055,2056.378,68.698,879.789,2533.632,:cluster_3725790432_3725790440_17_0,0.0,1.85
800,79,!79,13.966,0.0,1225.28,0.464,397.235,64.057,509.91,1831.904,285871232#0_0,0.0,-0.261
800,80,!80,13.864,8.151,2056.617,0.758,666.739,64.549,758.207,2528.694,-368732259#3_0,0.0,0.0
801,70,!70,19.894,135.916,10009.221,4.039,3244.807,72.506,894.309,2166.779,1208491992#0_1,0.0,1.542
801,71,!71,13.031,0.0,0.0,0.0,0.0,60.524,891.097,2054.799,279956988#4_0,0.0,-4.5
801,74,!74,26.27,0.0,0.0,0.0,0.0,71.087,899.471,2276.717,1208491992#1_1,0.0,-0.798
801,76,!76,7.111,0.0,0.0,0.0,0.0,58.006,573.33,2572.922,:4598734346_2_0,0.0,-0.509
801,77,!77,13.503,11.305,2378.091,0.869,770.954,64.571,513.393,1937.89,703284588_0,0.0,0.113
801,78,!78,11.561,33.057,4994.122,1.698,1619.021,66.618,881.045,2545.101,:cluster_3725790432_3725790440_17_0,0.0,1.157
801,79,!79,9.466,0.0,0.0,0.0,0.0,56.343,510.939,1841.315,285871232#0_0,0.0,-4.5
801,80,!80,13.742,3.729,1661.366,0.619,538.606,64.189,771.916,2527.775,:4594098416_9_0,0.0,-0.122
802,70,!70,21.919,210.49,13757.361,5.768,4459.862,75.232,895.295,2188.677,1208491992#0_1,0.0,2.025
802,71,!71,8.531,0.0,0.0,0.0,0.0,55.018,891.122,2063.331,279956988#4_0,0.0,-4.5
802,74,!74,26.132,37.435,3176.403,1.18,1029.769,71.766,900.675,2302.822,1208491992#1_1,0.0,-0.137
802,76,!76,6.567,0.0,0.0,0.0,0.0,57.456,577.849,2568.181,-464275476#1_0,0.0,-0.544
802,77,!77,13.295,0.46,1373.406,0.521,445.255,63.676,512.669,1924.615,703284588_0,0.0,-0.208
802,78,!78,11.667,7.495,2179.775,0.792,706.664,63.271,881.528,2556.753,368732203#5_0,0.0,0.106
802,79,!79,5.754,0.0,0.0,0.0,0.0,50.542,513.921,1845.856,:2895081541_6_0,0.0,-3.713
802,80,!80,13.67,5.367,1815.341,0.673,588.522,64.249,785.554,2526.919,:4594098416_9_0,0.0,-0.072
803,70,!70,24.391,313.756,18395.696,8.031,5963.485,78.122,896.392,2213.044,1208491992#0_1,0.0,2.472
803,71,!71,5.335,0.0,0.0,0.0,0.0,50.169,891.137,2068.665,279956988#4_0,0.0,-3.196
803,74,!74,26.402,90.735,5915.54,2.442,1917.727,72.571,901.891,2329.196,1208491992#1_1,0.0,0.27
803,76,!76,8.063,19.416,4680.858,1.429,1517.459,66.065,583.639,2562.567,:4594127048_7_0,0.0,1.496
803,77,!77,13.261,6.025,1902.196,0.703,616.678,64.044,511.947,1911.374,703284588_0,0.0,-0.034
803,79,!79,6.586,7.484,3086.077,0.963,1000.461,62.585,520.416,1845.947,285871232#1_0,0.0,0.832
803,80,!80,12.871,0.0,0.0,0.0,0.0,62.238,798.4,2526.153,-368732259#2_0,0.0,-0.8
804,70,!70,25.724,213.671,12462.243,5.438,4040.001,74.822,897.604,2238.739,1208491992#1_1,0.0,1.333
804,71,!71,6.689,12.01,4009.626,1.186,1299.854,64.787,892.28,2075.194,:cluster_293466257_3042737264_8154498079_8156905453_10_0,0.0,1.354
804,74,!74,26.159,24.278,2492.053,0.864,807.921,71.634,903.099,2355.327,1208491992#1_1,0.0,-0.243
804,76,!76,9.554,27.592,5164.715,1.648,1674.32,66.81,590.502,2555.916,-464275476#0_0,0.0,1.491
804,77,!77,12.732,0.0,0.0,0.0,0.0,62.595,511.254,1898.661,703284588_0,0.0,-0.529
804,79,!79,8.44,26.04,5541.169,1.684,1796.355,67.74,528.811,1845.11,285871232#1_0,0.0,1.854
804,80,!80,12.692,0.964,1438.813,0.546,466.458,63.294,811.07,2525.424,-368732259#2_0,0.0,-0.179
805,70,!70,26.346,135.014,8209.591,3.502,2661.4,73.263,898.912,2265.053,1208491992#1_1,0.0,0.622
805,71,!71,8.84,32.915,6334.483,1.933,2053.533,69.18,893.779,2083.831,1208491992#0_0,0.0,2.151
805,74,!74,27.163,196.966,11200.121,4.912,3630.852,74.605,903.66,2382.425,1208491992#2_1,0.0,1.004
805,77,!77,13.748,43.129,5263.265,1.884,1706.273,67.377,510.505,1884.933,703284588_0,0.0,1.016
805,79,!79,9.855,28.097,5091.739,1.644,1650.664,66.666,538.613,1844.133,285871232#1_0,0.0,1.415
805,80,!80,10.415,0.0,0.0,0.0,0.0,58.234,820.987,2522.818,:3725790435_8_0,0.0,-2.277
806,70,!70,26.186,34.795,3037.384,1.115,984.703,71.761,900.139,2291.209,1208491992#1_1,0.0,-0.16
806,71,!71,10.885,48.338,7048.548,2.309,2285.026,69.733,894.268,2094.706,1208491992#0_0,0.0,2.045
806,74,!74,27.029,42.563,3405.45,1.273,1104.024,72.232,904.053,2409.447,1208491992#2_1,0.0,-0.133
806,77,!77,12.904,0.0,0.0,0.0,0.0,62.197,509.803,1872.048,703284588_0,0.0,-0.844
806,79,!79,12.418,78.273,9300.989,3.175,3015.226,72.625,550.971,1842.899,:13539939368_6_0,0.0,2.563
806,80,!80,10.876,13.929,3017.338,1.049,978.185,63.8,828.02,2514.613,-464275052_0,0.0,0.461
807,70,!70,26.616,113.567,7062.337,2.975,2289.49,72.992,901.365,2317.797,1208491992#1_1,0.0,0.431
807,71,!71,12.7,59.886,7284.656,2.522,2361.569,69.727,894.838,2107.393,1208491992#0_0,0.0,1.815
807,74,!74,27.107,71.352,4859.084,1.95,1575.254,72.594,904.152,2436.548,1208491992#2_1,0.0,0.077
807,77,!77,10.815,0.0,0.0,0.0,0.0,58.815,509.214,1861.249,703284588_0,0.0,-2.089
807,79,!79,13.071,27.273,3960.741,1.409,1284.019,65.802,563.979,1841.587,285871232#2_0,0.0,0.653
807,80,!80,12.334,46.364,6095.308,2.099,1976.005,68.161,835.225,2504.612,-464275052_0,0.0,1.458
808,70,!70,26.746,75.594,5103.882,2.066,1654.61,72.499,902.599,2344.515,1208491992#1_1,0.0,0.13
808,71,!71,14.18,63.24,6915.366,2.49,2241.852,69.242,895.475,2121.559,1208491992#0_0,0.0,1.48
808,74,!74,23.446,0.0,0.0,0.0,0.0,68.592,904.049,2459.99,1208491992#2_1,0.0,-3.661
808,77,!77,6.315,0.0,0.0,0.0,0.0,51.31,508.976,1854.944,:2895081541_1_0,0.0,-4.5
808,79,!79,13.611,26.051,3729.145,1.342,1208.94,65.801,577.521,1840.219,285871232#2_0,0.0,0.54
808,80,!80,13.19,34.314,4605.299,1.634,1492.973,66.521,843.172,2494.086,-464275052_0,0.0,0.856
809,70,!70,26.679,49.299,3763.867,1.444,1220.212,72.15,903.496,2371.12,1208491992#2_1,0.0,-0.067
809,71,!71,16.029,99.661,9110.533,3.419,2953.48,71.585,896.195,2137.572,1208491992#0_0,0.0,1.85
809,74,!74,19.503,0.0,0.0,0.0,0.0,66.021,903.964,2479.49,1208491992#2_1,0.0,-3.942
809,77,!77,7.907,19.742,4819.099,1.456,1562.273,66.383,512.065,1848.096,:2895081541_9_0,0.0,1.592
809,79,!79,13.131,0.0,0.0,0.0,0.0,63.0,590.586,1838.899,285871232#2_0,0.0,-0.48
809,80,!80,13.652,23.559,3491.565,1.26,1131.922,65.601,851.965,2483.68,-464275052_0,0.0,0.462
810,70,!70,26.415,22.698,2405.922,0.819,780.0,71.74,903.88,2397.529,1208491992#2_1,0.0,-0.264
810,71,!71,17.423,93.677,8065.151,3.108,2614.586,70.695,893.783,2155.118,1208491992#0_1,0.0,1.394
810,74,!74,16.207,0.0,0.0,0.0,0.0,63.553,903.893,2495.695,1208491992#2_1,0.0,-3.296
810,77,!77,7.827,0.568,1544.895,0.597,500.847,59.944,519.478,1846.04,285871232#1_0,0.0,-0.08
810,79,!79,13.317,13.27,2582.813,0.939,837.322,64.629,603.835,1837.56,285871232#2_0,0.0,0.186
810,80,!80,12.816,0.0,0.0,0.0,0.0,62.136,860.924,2474.516,-464275052_0,0.0,-0.836
810,81,!81,13.89,8.198,2058.856,0.759,667.465,64.568,786.248,2430.002,368732296#2_0,0.0,0.0
811,70,!70,26.842,115.491,7128.665,3.008,2310.992,73.098,904.205,2424.364,1208491992#2_1,0.0,0.427
811,71,!71,18.815,110.624,8741.249,3.456,2833.76,71.436,894.63,2173.914,1208491992#0_1,0.0,1.392
811,74,!74,11.707,0.0,0.0,0.0,0.0,59.105,903.842,2507.4,1208491992#2_1,0.0,-4.5
811,77,!77,9.84,38.627,6482.467,2.055,2101.51,69.086,529.266,1845.065,285871232#1_0,0.0,2.013
811,79,!79,13.802,24.988,3594.407,1.299,1165.261,65.764,617.568,1836.172,285871232#2_0,0.0,0.485
811,81,!81,13.284,0.0,0.0,0.0,0.0,62.894,795.023,2420.029,:4594098403_7_0,0.0,-0.606
812,70,!70,25.244,0.0,0.0,0.0,0.0,70.027,904.094,2449.604,1208491992#2_1,0.0,-1.599
812,71,!71,20.525,158.435,11191.349,4.573,3628.024,73.405,895.553,2194.418,1208491992#0_1,0.0,1.71
812,74,!74,7.207,0.0,0.0,0.0,0.0,52.914,903.81,2514.606,1208491992#2_1,0.0,-4.5
812,77,!77,11.766,53.825,7156.261,2.411,2319.945,69.691,540.969,1843.899,285871232#1_0,0.0,1.926
812,79,!79,13.356,0.0,0.0,0.0,0.0,63.239,630.857,1834.836,285871232#2_0,0.0,-0.446
812,81,!81,12.424,0.0,0.0,0.0,0.0,61.767,803.231,2410.692,368732296#3_0,0.0,-0.86
813,70,!70,20.744,0.0,0.0,0.0,0.0,66.85,904.004,2470.344,1208491992#2_1,0.0,-4.5
813,71,!71,21.915,154.533,10421.589,4.331,3378.481,73.063,896.539,2216.312,1208491992#0_1,0.0,1.39
813,74,!74,5.686,0.0,0.0,0.0,0.0,53.723,902.468,2520.013,:3725790429_2_0,0.0,-1.521
813,77,!77,13.317,57.617,6771.423,2.387,2195.189,69.04,554.225,1842.573,:13539939368_6_0,0.0,1.551
813,79,!79,13.715,20.27,3178.578,1.151,1030.457,65.356,644.504,1833.464,285871232#2_0,0.0,0.359
813,81,!81,8.195,0.0,0.0,0.0,0.0,54.553,808.641,2404.538,368732296#3_0,0.0,-4.229
814,70,!70,17.084,0.0,0.0,0.0,0.0,64.227,903.929,2487.425,1208491992#2_1,0.0,-3.659
814,71,!71,23.239,169.316,10836.874,4.583,3513.103,73.537,897.643,2239.525,1208491992#1_1,0.0,1.323
814,74,!74,5.428,0.0,0.0,0.0,0.0,57.62,897.455,2521.531,368732259#0_0,0.0,-0.258
814,77,!77,13.441,11.534,2405.815,0.878,779.942,64.556,567.598,1841.221,285871232#2_0,0.0,0.124
814,79,!79,13.872,13.67,2556.034,0.934,828.64,64.93,658.306,1832.076,285871232#2_0,0.0,0.156
814,81,!81,3.695,0.0,0.0,0.0,0.0,45.338,811.08,2401.763,368732296#3_0,0.0,-4.5
815,70,!70,12.798,0.0,0.0,0.0,0.0,60.298,903.873,2500.221,1208491992#2_1,0.0,-4.286
815,71,!71,25.458,313.93,17861.881,7.888,5790.429,77.687,898.907,2264.951,1208491992#1_1,0.0,2.219
815,74,!74,7.338,20.044,5219.72,1.522,1692.142,67.443,890.174,2522.407,368732259#0_0,0.0,1.91
815,77,!77,13.979,27.619,3798.172,1.375,1231.318,66.027,581.506,1839.816,285871232#2_0,0.0,0.538
815,79,!79,13.332,0.0,0.0,0.0,0.0,63.048,671.572,1830.743,285871232#2_0,0.0,-0.539
815,81,!81,2.734,0.0,0.0,0.0,0.0,53.045,813.345,2400.472,:3725790240_8_0,0.0,-0.961
816,70,!70,8.766,0.0,0.0,0.0,0.0,55.433,903.835,2508.986,1208491992#2_1,0.0,-4.032
816,71,!71,25.035,0.0,1187.697,0.291,385.076,70.813,900.081,2289.958,1208491992#1_1,0.0,-0.423
816,74,!74,9.851,47.611,7654.752,2.403,2481.542,71.19,880.381,2523.452,:cluster_3725790432_3725790440_7_0,0.0,2.513
816,77,!77,13.051,0.0,0.0,0.0,0.0,62.194,594.491,1838.504,285871232#2_0,0.0,-0.928
816,79,!79,13.239,4.109,1721.557,0.641,558.119,63.891,684.744,1829.418,285871232#2_0,0.0,-0.093
816,81,!81,3.325,1.31,2271.093,0.717,736.254,59.92,814.213,2403.061,-368732296#3_0,0.0,0.591
817,70,!70,5.934,0.0,0.0,0.0,0.0,51.62,903.788,2514.919,:3725790429_2_0,0.0,-2.832
817,71,!71,25.225,71.228,5020.004,2.029,1627.415,71.817,901.243,2315.156,1208491992#1_1,0.0,0.19
817,74,!74,11.408,41.66,6008.059,2.016,1947.72,68.046,869.022,2524.5,368732259#1_0,0.0,1.557
817,77,!77,12.783,0.0,1179.844,0.458,382.506,63.164,607.209,1837.219,285871232#2_0,0.0,-0.268
817,79,!79,14.013,36.25,4565.454,1.647,1480.056,66.753,698.676,1827.913,285871232#2_0,0.0,0.774
817,81,!81,5.377,11.339,4714.269,1.26,1528.271,67.153,810.659,2407.099,-368732296#3_0,0.0,2.051
818,70,!70,5.466,0.0,0.0,0.0,0.0,56.866,902.41,2520.087,:3725790429_2_0,0.0,-0.468
818,71,!71,25.008,23.027,2452.672,0.865,795.149,71.062,902.396,2340.138,1208491992#1_1,0.0,-0.217
818,74,!74,12.548,38.924,5257.411,1.83,1704.375,67.115,856.509,2525.434,368732259#1_0,0.0,1.14
818,77,!77,12.895,9.969,2312.166,0.843,749.583,64.147,620.038,1835.923,285871232#2_0,0.0,0.112
818,79,!79,14.135,13.102,2476.784,0.908,802.949,65.025,712.716,1826.285,285871232#2_0,0.0,0.122
818,81,!81,7.147,17.685,4894.045,1.427,1586.564,66.763,805.936,2412.467,-368732296#3_0,0.0,1.77
819,70,!70,5.491,0.645,1664.843,0.629,539.731,58.745,897.3,2521.55,368732259#0_0,0.0,0.025
819,71,!71,26.012,178.208,10523.534,4.56,3411.521,74.031,903.423,2366.072,1208491992#2_1,0.0,1.003
819,74,!74,12.565,6.571,2005.131,0.737,650.048,63.674,843.979,2526.368,368732259#1_0,0.0,0.017
819,77,!77,13.533,29.017,4020.56,1.442,1303.412,66.045,633.504,1834.57,285871232#2_0,0.0,0.639
819,79,!79,13.296,0.0,0.0,0.0,0.0,62.528,725.924,1824.754,285871232#2_0,0.0,-0.839
819,81,!81,8.631,22.22,4840.893,1.504,1569.341,66.306,800.233,2418.948,:4594098403_0_0,0.0,1.484
820,70,!70,6.861,12.797,4085.047,1.213,1324.304,64.939,890.492,2522.369,368732259#0_0,0.0,1.37
820,71,!71,26.11,66.709,4699.887,1.882,1523.643,72.119,903.802,2392.175,1208491992#2_1,0.0,0.098
820,74,!74,13.086,23.182,3563.912,1.273,1155.375,65.408,830.93,2527.327,:3725790435_1_0,0.0,0.52
820,77,!77,12.978,0.0,0.0,0.0,0.0,62.74,646.416,1833.272,285871232#2_0,0.0,-0.556
820,79,!79,13.679,20.967,3248.39,1.175,1053.089,65.398,739.512,1823.178,285871232#2_0,0.0,0.383
820,81,!81,11.024,57.372,8010.56,2.622,2596.892,71.241,792.951,2427.226,-368732296#2_0,0.0,2.393
820,82,!82,12.213,5.572,1929.818,0.712,625.632,63.378,760.236,2556.218,-464275230_0,0.0,0.0
821,70,!70,9.248,39.839,7047.53,2.17,2284.69,70.374,881.299,2523.362,:cluster_3725790432_3725790440_7_0,0.0,2.388
821,71,!71,25.897,26.935,2636.466,0.935,854.734,71.537,904.179,2418.065,1208491992#2_1,0.0,-0.213
821,74,!74,12.754,0.0,0.0,0.0,0.0,63.005,818.211,2528.177,:3725790435_1_0,0.0,-0.332
821,77,!77,13.157,12.641,2541.905,0.923,824.06,64.501,659.507,1831.956,285871232#2_0,0.0,0.179
821,79,!79,13.365,0.0,0.0,0.0,0.0,63.504,752.788,1821.639,285871232#2_0,0.0,-0.314
821,81,!81,8.766,0.0,0.0,0.0,0.0,56.281,787.161,2433.811,-368732296#2_0,0.0,-2.258
821,82,!82,11.739,0.0,0.0,0.0,0.0,61.912,766.534,2546.316,-464275230_0,0.0,-0.474
822,70,!70,11.678,65.561,8478.958,2.833,2748.738,71.709,869.673,2524.452,368732259#1_0,0.0,2.429
822,71,!71,25.812,42.27,3443.105,1.306,1116.226,71.676,904.12,2443.873,1208491992#2_1,0.0,-0.085
822,74,!74,12.562,0.511,1397.184,0.533,452.963,63.168,805.671,2528.935,368732259#2_0,0.0,-0.192
822,77,!77,13.396,15.221,2756.693,1.0,893.69,64.822,672.836,1830.616,285871232#2_0,0.0,0.239
822,79,!79,14.243,41.46,4967.73,1.798,1610.466,67.217,766.936,1819.999,285871232#2_0,0.0,0.878
822,81,!81,5.242,0.0,0.0,0.0,0.0,49.681,783.462,2437.502,:4594098401_1_0,0.0,-3.524
822,82,!82,7.239,0.0,0.0,0.0,0.0,52.969,770.417,2540.21,-464275230_0,0.0,-4.5
823,70,!70,13.274,58.686,6891.699,2.426,2234.18,69.188,856.436,2525.439,368732259#1_0,0.0,1.596
823,71,!71,23.026,0.0,0.0,0.0,0.0,68.428,904.019,2466.895,1208491992#2_1,0.0,-2.786
823,74,!74,13.652,44.998,5465.72,1.951,1771.905,67.572,792.037,2529.719,368732259#2_0,0.0,1.09
823,77,!77,12.865,0.0,0.0,0.0,0.0,62.697,685.636,1829.329,285871232#2_0,0.0,-0.531
823,79,!79,14.297,10.984,2273.955,0.836,737.196,64.977,781.142,1818.351,:8157285531_6_0,0.0,0.055
823,81,!81,7.586,26.042,6139.409,1.775,1990.286,69.411,776.432,2438.928,:4594098401_9_0,0.0,2.344
823,82,!82,2.902,0.0,0.0,0.0,0.0,43.252,771.975,2537.762,-464275230_0,0.0,-4.337
824,70,!70,12.312,0.0,0.0,0.0,0.0,61.514,844.159,2526.355,368732259#1_0,0.0,-0.962
824,71,!71,18.526,0.0,0.0,0.0,0.0,65.289,903.938,2485.417,1208491992#2_1,0.0,-4.5
824,74,!74,12.712,0.0,0.0,0.0,0.0,61.891,779.348,2530.511,:4594098416_1_0,0.0,-0.94
824,77,!77,13.653,34.687,4515.982,1.618,1464.018,66.579,699.209,1827.851,285871232#2_0,0.0,0.788
824,79,!79,13.591,0.0,0.0,0.0,0.0,62.972,794.647,1816.783,285871232#3_0,0.0,-0.706
824,81,!81,7.947,5.716,2415.058,0.826,782.935,61.566,770.002,2434.347,464275041_0,0.0,0.361
824,82,!82,3.254,0.787,1984.184,0.673,643.248,58.856,774.515,2536.171,:4594098416_15_0,0.0,0.351
825,70,!70,13.367,41.847,5265.494,1.869,1706.995,67.289,830.829,2527.334,:3725790435_1_0,0.0,1.055
825,71,!71,14.639,0.0,0.0,0.0,0.0,62.122,903.874,2500.054,1208491992#2_1,0.0,-3.887
825,74,!74,12.598,2.804,1625.72,0.61,527.05,63.377,766.775,2531.315,368732259#3_0,0.0,-0.114
825,77,!77,13.477,1.637,1478.696,0.556,479.388,63.879,712.596,1826.299,285871232#2_0,0.0,-0.176
825,79,!79,14.317,36.254,4490.099,1.63,1455.627,66.792,808.867,1815.132,285871232#3_0,0.0,0.726
825,81,!81,10.029,41.437,6729.951,2.143,2181.74,69.462,762.399,2427.807,464275041_0,0.0,2.082
825,82,!82,2.589,0.0,0.0,0.0,0.0,54.192,775.348,2538.324,:4594098416_15_0,0.0,-0.665
826,70,!70,12.798,0.0,0.0,0.0,0.0,62.573,818.065,2528.187,:3725790435_1_0,0.0,-0.569
826,71,!71,10.139,0.0,0.0,0.0,0.0,57.227,903.829,2510.191,1208491992#2_1,0.0,-4.5
826,74,!74,8.807,0.0,0.0,0.0,0.0,55.543,757.989,2531.914,368732259#3_0,0.0,-3.791
826,77,!77,13.248,0.0,1306.894,0.498,423.693,63.595,725.756,1824.773,285871232#2_0,0.0,-0.229
826,79,!79,13.311,0.0,0.0,0.0,0.0,62.306,822.088,1813.597,285871232#3_0,0.0,-1.007
826,81,!81,11.591,43.214,6094.387,2.055,1975.706,68.164,753.612,2420.25,464275041_0,0.0,1.562
826,82,!82,3.033,0.833,2072.32,0.683,671.818,59.148,773.769,2540.896,464275230_0,0.0,0.444
827,70,!70,13.386,26.637,3830.416,1.372,1241.771,65.8,804.701,2528.991,368732259#2_0,0.0,0.588
827,71,!71,5.639,0.0,0.0,0.0,0.0,49.97,903.717,2515.827,:3725790429_2_0,0.0,-4.5
827,74,!74,4.307,0.0,0.0,0.0,0.0,46.94,753.692,2532.206,368732259#3_0,0.0,-4.5
827,77,!77,13.632,20.836,3244.034,1.173,1051.677,65.371,739.298,1823.203,285871232#2_0,0.0,0.384
827,79,!79,13.853,27.197,3785.347,1.367,1227.16,65.959,835.847,1812.0,285871232#3_0,0.0,0.542
827,81,!81,12.899,46.43,5871.103,2.055,1903.322,67.915,743.832,2411.839,464275041_0,0.0,1.308
827,82,!82,4.679,6.918,3895.471,1.05,1262.833,65.091,771.259,2544.845,464275230_0,0.0,1.647
828,70,!70,12.774,0.0,0.0,0.0,0.0,62.476,791.944,2529.725,368732259#2_0,0.0,-0.612
828,71,!71,5.892,2.236,2041.215,0.712,661.741,59.882,901.371,2520.853,:3725790429_2_0,0.0,0.253
828,74,!74,6.557,18.582,5507.346,1.531,1785.378,68.538,747.144,2532.553,:cluster_3725790437_4594098414_5_0,0.0,2.25
828,77,!77,12.841,0.0,0.0,0.0,0.0,62.227,752.053,1821.724,285871232#2_0,0.0,-0.791
828,79,!79,14.239,23.183,3355.641,1.222,1087.858,65.77,849.99,1810.358,285871232#3_0,0.0,0.386
828,81,!81,14.118,53.138,6042.061,2.176,1958.744,68.281,733.129,2402.633,464275041_0,0.0,1.219
828,82,!82,7.224,25.49,6340.529,1.792,2055.482,70.115,767.383,2550.941,464275230_0,0.0,2.545
829,70,!70,12.674,3.286,1670.152,0.625,541.454,63.466,779.292,2530.515,:4594098416_1_0,0.0,-0.1
829,71,!71,4.913,0.0,0.0,0.0,0.0,54.614,896.547,2521.64,368732259#0_0,0.0,-0.98
829,74,!74,8.422,26.06,5555.477,1.687,1800.993,67.775,738.729,2532.476,:cluster_3725790437_4594098414_5_0,0.0,1.865
829,77,!77,13.263,20.749,3298.534,1.185,1069.345,65.237,765.229,1820.197,285871232#2_0,0.0,0.422
829,79,!79,13.807,0.0,0.0,0.0,0.0,63.607,863.703,1808.766,285871232#3_0,0.0,-0.433
829,81,!81,13.875,0.0,1280.148,0.484,415.023,64.027,722.609,2393.586,464275041_0,0.0,-0.243
829,82,!82,8.067,11.658,3385.241,1.085,1097.448,63.451,763.055,2557.749,464275230_0,0.0,0.843
830,70,!70,13.111,20.651,3316.057,1.189,1075.025,65.18,766.208,2531.353,368732259#3_0,0.0,0.437
830,71,!71,6.654,15.029,4671.042,1.341,1514.269,66.407,889.944,2522.435,368732259#0_0,0.0,1.742
830,74,!74,10.654,50.123,7405.374,2.401,2400.701,70.393,728.595,2529.813,464275053#6_0,0.0,2.232
830,77,!77,13.611,19.512,3125.306,1.131,1013.187,65.256,778.751,1818.628,:8157285531_6_0,0.0,0.348
830,79,!79,9.307,0.0,0.0,0.0,0.0,56.124,872.946,1807.693,285871232#3_0,0.0,-4.5
830,81,!81,13.847,7.132,1965.384,0.726,637.163,64.473,712.112,2384.558,464275041_0,0.0,-0.028
830,82,!82,3.72,0.0,0.0,0.0,0.0,45.525,761.06,2560.888,464275230_0,0.0,-4.348
830,83,!83,8.33,1.768,1720.168,0.643,557.667,60.57,561.922,2377.797,506648334#4_0,0.0,0.0
831,70,!70,8.611,0.0,0.0,0.0,0.0,55.136,757.618,2531.939,368732259#3_0,0.0,-4.5
831,71,!71,8.813,32.806,6337.161,1.932,2054.401,69.197,881.184,2523.373,:cluster_3725790432_3725790440_7_0,0.0,2.159
